doc_id	genre	source	date	text
1019	PBLMD	PBLMD	2021-08-24	Hör Södertäljebor reagera på den låga vaccinationsgraden: "Det finns de som inte vågar på grund av rykten". Foto: David Moro/SVT. Södertälje kommun ligger lägst i landet efter Botkyrka - sett till andelen invånare som fått första dosen vaccin. Det visar siffror från Folkhälsomyndigheten. - Vi har sett att tilltron till oss myndigheter är lägre i vissa delar av regionen, säger Magnus Thyberg, vaccinsamordnare i region Stockholm. 
1020	PRDCL	PRDCL	2021-08-24	Bilder sprids nu på sociala medier av de stora människomassor som marscherade genom Montreal förra söndagen för att protestera mot delstatsregeringens beslut att införa obligatoriska vaccinpass i Quebec vid månadsskiftet. Gruppen Quebec Debout som arrangerade demonstrationen har tidigare arrangerat liknande event i syfte att få bort begränsningarna av medborgarnas fri- och rättigheter i Kanada. Deras senaste event "NON à la passe sanitaire!" (Nej till vaccinpass!) fick snabbt stor spridning och popularitet i Kanada och föranledde att många tusen människor gick ut på gatorna i Montreal. Videoklipp visar hur deltagare slog på trummor, viftade med Quebecs flagga och höll upp plakat med olika budskap som uttryckte kritik mot de totalitära vaccinpassen. "Ett pass är till för att åka utomlands - inte för att bli en utlänning i ditt eget land" stod det bland annat att läsa på ett av plakaten. 
1021	NEWS	NEWS	2021-08-25	Alf Jönsson, regiondirektör, Eva Melander, smittskyddsläkare, och Maria Landgren, vaccinationssamordnare och läkemedelschef, under onsdagens presskonferens. Antalet covidfall har ökat med 46 procent den senaste veckan i Skåne, och det fortsätter att öka. Regionen uppmanar nu invånarna till att vaccinera sig: - Ni är unga, men ni är inte odödliga, säger Alf Jönsson, regiondirektör. "Vaccinera dig om du inte gjort det. Och ta dos 2, det hjälper", säger Eva Melander, smittskyddsläkare i Region Skåne. Uppmaningen på presskonferensen var skarp - har du inte vaccinerat dig är det dags, och ta båda doserna. Det är främst bland unga ovaccinerade, under 50 års ålder, som smittan sprids. De senaste 14 dagarna har det varit 121 fall per 100 000 invånare. Fler personer läggs in på sjukhus, även om det är färre än under vintern och våren. - Pandemin är inte över. Vi har en samhällsspridning och så länge vi har det kan inget bli som vanligt, säger Alf Jönsson, regiondirektör. 
1022	NEWS	NEWS	2021-08-25	En sjuksköterska i USA håller upp en spruta med covid-19-vaccin. I dagsläget har nära 71 000 rapporter om misstänkta biverkningar av de tre covid-19-vaccin som används i Sverige registrerats hos Läkemedelsverket. I drygt 280 fall rapporteras misstankar om att biverkningen lett till dödsfall. Drygt 6,6 miljoner svenskar har minst en dos. - Vaccinerade bör omedelbart uppsöka akutvård om de utvecklar symtom som andningssvårigheter och bröstsmärta, säger enhetschef Veronica Arthurson. 
1023	NEWS	NEWS	2021-08-25	Vaccinmotståndare har delat ut flygblad med vaccinkritiska budskap utanför en gymnasieskola i Västerås, rapporterar VLT. De tre kvinnorna ska ha delat ut flygbladen intill en husvagn utanför skolan där vaccinationer utfördes. Poliser kallades till platsen och uppmanade kvinnorna att inte störa vaccinationerna, men de fortsatte ändå. OBS ^. SHOULD BE ^- 
1024	PRDCL	PRDCL	2021-08-25	Svensk demokrati blev nästan 100 år: Född september 1921, död 1 juli 2021. Att statsministern, näringslivsföreträdare, kulturpersonligheter, etc, etc, etc går ut och offentligt visar att de vaccinerar sig och uppmanar alla att vaccinera sig, är inte det oerhört, oerhört märkligt? Mot bakgrund av att dödligheten för covid-19 är 0,15.%, att dödligheten för friska 65- sannolikt är 0,01 % eller lägre, att immuniteten är utbredd, att vaccinen är experimentella och att förekomsten av anmälda misstänkta biverkningar vida överstiger den för något annat vaccin någonsin. Varför utsätts vi för denna extrema propaganda värdig en kommuniststat och andra diktaturer? Vad är det som sker? Varför reagerar ingen? Varför är tystnaden i etablerad media om en annan syn på massvaccination, och även vaccinationspass, så total? Vad är det som händer i vårt land? Kan någon förklara det för mig? Är det jag eller världen som blivit galen? - Sven Román, twitter, 21 maj, 2021. Obs: Jag förordar fortfarande vaccinering av 65+ och riskgrupper, men det är nu gjort i hela västvärlden, varför all vaccinering omedelbart bör pausas och säkerheten utvärderas. Helt enkelt avsluta fas-3/fas-4-studien. 
1025	MDCL	MDCL	2021-08-26	Folkhälsomyndigheten känner utöver de fall som redan rapporterats från Region Uppsala nu till tio fall i Sverige där viruset som orsakar covid-19 har den kombination av genetiska förändringar som påvisats i Region Uppsala, det vill säga delta med mutationen E484Q. Folkhälsomyndigheten har identifierat ytterligare tio fall i Sverige av den nya coronavirusmutation som Region Uppsala var först med att upptäcka hos ankommande flygresenärer. 
1026	NEWS	NEWS	2021-08-26	Anders Tegnell, statsepidemiolog, Folkhälsomyndigheten. Gå och vaccinera er - det är Anders Tegnells tydliga besked till ovaccinerade, för att få stopp på den allmänna smittspridningen. "Anledningen till att man hamnar på iva i Sverige är att man inte är vaccinerad, det är inte svårare än så", säger Folkhälsomyndighetens statsepidemiolog. Statsepidemiolog Anders Tegnell inleder pressträffen. - Det absolut viktigaste man kan göra just nu är att gå och vaccinera sig, säger han. 
1027	NEWS	NEWS	2021-08-26	Personer med gravt nedsatt immunförsvar rekommenderas en tredje dos covidvaccin från 1 september, rapporterar Sveriges Radio Ekot. Från och med den 1 september rekommenderas personer med gravt nedsatt immunförsvar en tredje dos covid-vaccin. Det rapporterar Sveriges Radio Ekot. Statsepidemiologen Anders Tegnell på Folkhälsomyndigheten säger till radion att det är ett sätt att få igång produktionen av antikroppar. - Deras immunförsvar behöver mer av en kick. Och den här tredje sprutar verkar kunna ge den kicken så att de börjar producera antikroppar och andra celler för att kunna försvara sig på ett bra sätt. Totalt rör det sig om minst 40 000 personer i Sverige som via vården kan få vaccinet. Det rör sig om patienter som lider av immunbristsjukdomar, är organtransplanterade, tar medicin som påverkar immunförsvaret, är njursjuka eller går i dialys, enligt Sveriges Radio. Anders Tegnell säger att de får betydligt bättre skydd mot sjukdom om de får en tredje dos. Han säger att fler grupper kan komma att rekommenderas en tredje dos framöver. 
1028	NEWS	NEWS	2021-08-26	Tio nya fall av den nya virusvarianten delta med mutationen E484Q har hittats i Sverige, enligt Folkhälsomyndigheten. Arkivbild. Ytterligare tio fall av den nya mutationen av coronaviruset, delta med mutationen E484Q, har identifierats av Folkhälsomyndigheten. Därmed har 23 fall hittats i Sverige, rapporterar Dagens Medicin. De tio nya fallen identifierades i augusti och merparten har påvisats efter utlandsvistelse, i flera olika länder. Det var Region Uppsala som först upptäckte den nya mutationen av coronaviruset hos ankommande flygresenärer och där har nu totalt 13 fall identifierats. Mats Martinell, medicinsk rådgivare till provtagnings- och smittspårningsenheten i Uppsala, säger till tidningen att man förväntar sig att de bekräftade fallen snart stiger till det dubbla. Mutationen upptäcktes för första gången i världen i USA för ett halvår sedan. Enligt Folkhälsomyndigheten är det oklart om delta med mutationen E484Q skiljer sig från andra virusvarianter vad gäller smittspridning och sjuklighet. 
1029	NEWS	NEWS	2021-08-26	Vi måste vända fokus från smittspridning till hälsoeffekter, menar infektionsläkaren och professorn Anders Björkman. Flockimmunitet kommer säkerligen inte uppnås mot deltavariantens spridning. Vaccineringens mål bör vara att före­bygga allvarlig sjukdom hos individer - inte att stoppa själva spridningen, skriver professor Anders Björkman. Det här är en argumenterande text med syfte att påverka. Åsikterna som uttrycks är skribentens egna. Sent omsider meddelade Folkhälso­myndigheten (FHM) den 12 augusti att vi nu har en tydlig uppgående smittspridning med deltavarianten. Detta kunde förutses redan i juni (SvD Debatt 30/6) då jag föreslog intensifierad och riktad vaccinering och smittspårning. Men FHM och flera "experter" såg inte "några tydliga tecken tydande på uppgång och en fjärde våg". Nu är deltavarianten så spridd att särskilt smittspårningen inte är lika effektiv längre. Snabb reaktion ansågs viktigt vid första vågen men tydligen inte nu längre. Denna fjärde våg kommer dock innebära lägre allvarlig sjuklighet och död än tidigare. Kampen mot deltavarianten och dess smittspridning försvåras emellertid av dess ökade smittsamhet men också av att en mycket högre andel immuna behövs för att uppnå "flockimmunitet". Det krävs nu uppemot 90 procent full immunitet i befolkningen jämfört med cirka 70 procent under 2020. Dessutom har covidvacciner sämre effekt mot deltavarianten, särskilt mot lindrig men smittsam infektion. Flockimmunitet kommer säkerligen inte uppnås mot deltavariantens smittspridning. Exempel är deltaepidemierna i Israel och Storbritannien trots mycket hög vaccintäckning. Flockimmunitet mot allvarlig covidsjukdom är däremot ett rimligt mål. 
1030	MDCL	MDCL	2021-08-27	Gilbert Tribo (L), ordförande i Region Skånes hälso- och sjukvårdsnämnd, anser att Folkhälsomyndigheten inte har gett tydligt besked om vaccination av barn i åldern 12.15 år mot covid-19, samt av vissa riskgrupper. Han uppmanar nu myndigheten att snarast göra så. På torsdagen meddelade Folkhälsomyndigheten att personer med kraftigt nedsatt immunförsvar rekommenderas en tredje dos vaccin mot covid-19 från den 1 september. Rekommendationen berör exempelvis patienter som är organtransplanterade eller som genomgår en behandling som kraftigt nedsätter immunförsvaret. Rekommendationen gäller i nuläget personer som är 18 år och äldre. I Skåne kommer tilläggsdosen att ges vid något av sjukhusen, meddelar regionen. - Det är bra att Folkhälsomyndigheten ger regionerna besked i god tid, men det är anmärkningsvärt att myndigheten inte väljer att ge besked om övriga riskgrupper, säger Gilbert Tribo i ett pressmeddelande från Liberalerna, och tillägger att regionen ändå har god beredskap om det kommer nya besked. Han saknar också allmänna besked om vaccination av barn 12.15 år. - Jag ställer mig även kritisk till att det inte kommer ett besked om vaccination för unga mellan 12 och 15 år. Därför uppmanar jag Folkhälsomyndigheten till att snarast återkomma i denna fråga. I dag erbjuds vaccin till barn från 12 år, om de har vissa medicinska tillstånd och med en ökad risk att bli allvarligt sjuk i virusinfektioner. I övrigt tycker inte Folkhälsomyndigheten och Barnläkarföreningen att det i nuläget är motiverat att barn yngre än 16 år allmänt vaccineras mot covid-19. 
1031	MDCL	MDCL	2021-08-27	Regeringen ger Myndigheten för vård- och omsorgsanalys i uppdrag att kartlägga eventuella regionala skillnader i vård och omsorg av patienter med postcovid. Nu vill regeringen ta reda på om det finns regionala skillnader i vården av patienter med postcovid. Enligt ett pressmeddelande från Socialdepartementet får Myndigheten för vård- och omsorgsanalys i uppdrag att göra en kartläggning som redogör för kvaliteten i den vård och omsorg som erbjuds. Eventuella regionala skillnader ska beaktas och i uppdraget ingår även att redovisa vilken vård som erbjuds barn med postcovid och om det sker på ett jämlikt sätt. Vårdanalys ska också kartlägga hur regionerna har implementerat de kunskapsstöd som tagits fram. Svenska Covidföreningen, som tidigare larmat om ojämlikheter i postcovidvården, välkomnar regeringens initiativ. - Som patientorganisation vet vi redan att det finns stora regionala skillnader i vården, så det är otroligt välkommet att frågan utreds under det kommande året. Samtidigt hoppas vi att Sveriges regioner tar tillvara möjligheten att samarbeta och lära av varandra redan i dag, säger föreningens ordförande Åsa Kristoferson Hedlund i ett pressmeddelande. I sommras rapporterade Sveriges Radio Ekot att bara 7 av landets 21 regioner hade inrättat särskilda mottagningar för postcovid. Några regioner var på gång och andra regioner uppgav att primärvården får skicka remiss till sjukhusen som erbjuder teambaserad rehabilitering inom ramen för ordinarie verksamhet. - Patienter i vissa regioner är fortfarande sängbundna av tillstånd som mottagningar i andra regioner kan utreda och behandla. Var i landet du bor ska inte få avgöra om du får vård eller inte, säger Åsa Kristoferson Hedlund. Kartläggningen ska göras i samverkan med Socialstyrelsen och andra relevanta aktörer och uppdraget ska slutredovisas till Socialdepartementet senast den 3 oktober 2022. 
1032	NEWS	NEWS	2021-08-27	Boel Godner, kommunstyrelsen ordförande i Södertälje, vädjar till befolkningen att vaccinera sig och inte lyssna till rykten. Södertälje kommun har näst sämst vaccinationstäckning i landet mot covid-19, samtidigt som smittspridningen ökar lokalt. I nästa vecka kommer en mobil vaccinationsbuss att parkeras vid en av kommunens gymnasieskolor i ett pilotprojekt tillsammans med Region Stockholm. - Jag vill uppmana alla som inte vaccinerat sig, unga och gamla, att göra det, säger kommunstyrelsens ordförande Boel Godner (S). 
1033	NEWS	NEWS	2021-08-27	Både smittan och sjukhusfallen ökar i Sverige - pandemin är inte över. Men redan före årsskiftet kan livet ändå börja återgå till det vanliga - om alla som kan går och vaccinerar sig nu. - Det viktigaste alla kan göra nu är att gå och vaccinera sig, för att vi ska få en hyfsat lugn höst, säger statsepidemiolog Anders Tegnell. Läs artikeln här: Tegnell: Vaccinera er - så vi kan lätta på restriktionerna. 
1034	NEWS	NEWS	2021-08-27	Den mer smittsamma deltavarianten av coronaviruset sprider sig på Hawaii, rapporterar nyhetsbyrån AP. Delstaten hade länge hårda reserestriktioner och karantänskrav och sågs under lång tid som en säker plats. Dessutom var vaccinacceptansen hög och Hawaii blev snabbt en av de delstater i USA som hade högst vaccintäckning. Men när restriktionerna började luckras upp i maj och vaccinationerna samtidigt saktade ner slog deltavarianten till. Nu är sjukhusen hårt belastade av covidpatienter, skriver AP. Guvernören vädjar till turister att hålla sig borta från ögruppen, och nya regler för att minska trängsel har införts. Kampanjer har också genomförts för att nå bland annat ursprungsbefolkningen, som har en lägre vaccinationstäckning än den övriga befolkningen, skriver AP. 
1035	NEWS	NEWS	2021-08-27	Gymnasieskolor i områden med lägre vaccinationstäckning kommer att få besök av vaccinationsbussar från och med nästa vecka. Det skriver Region Stockholm i ett pressmeddelande. - Det finns stora skillnader i vaccinationstäckningen mellan olika områden i Stockholm och vi vill med bussarna, som kommer att ha drop in tider, sänka trösklarna för ungdomar som vill vaccinera sig genom att erbjuda vaccination under skoltid, säger Magnus Thyberg, vaccinationssamordnare, Region Stockholm. Bussarna kommer att finnas i Upplands-Bro och Södertälje under vecka 35. 
1036	NEWS	NEWS	2021-08-27	Hälften av barnen i USA mellan 12 och 17 år har fått åtminstone en vaccindos, rapporterar Reuters. Enligt Vita Husets covidcoordinator Jeff Zients ökar vaccinationstakten bland minderåriga snabbare än i någon annan grupp. 
1037	NEWS	NEWS	2021-08-27	Kinesiska hälsomyndigheter uppger att det senaste covidutbrottet är "under kontroll", rapporterar The Guardian. Antalet nya bekräftade fall började sjunka den 16 augusti, säger Mi Feng, talesperson för hälsomyndigheten på fredagen. Utbrottet tog fart i slutet av juli. Åtminstone 1 200 personer har bekräftats smittade. Enligt myndigheterna är det framförallt deltavarianten som ligger bakom smittan. 
1038	NEWS	NEWS	2021-08-27	Risken att få allvarliga blodproppar är mycket större för den som smittas av covid-19 jämfört med att vaccineras mot sjukdomen. Dessutom pågår risken för blodsjukdom längre för den som smittas av covid-19 än för den som vaccineras. Det visar den största studien av sitt slag på ämnet. 29 miljoner människor i England har ingått i forskningen vid Oxforduniversitetet i Storbritannien. Resultatet är tydligt: Risken att få allvarliga blodproppar är långt högre för den som smittas av covid-19 jämfört med att vaccineras med Astra Zeneca-vaccinet eller Pfizer-vaccinet mot covid-19, skriver The Guardian. Fler fall vid covidinfektion Forskarna undersökte sjukhusinläggningar eller dödsfall till följd av blodproppar eller andra blodsjukdomar inom 28 dagar efter ett positivt covid-test alternativt den första vaccinsprutan mot covid-19. Datan samlades in mellan 1 december 2020 och 24 april 2021. De kunde förvisso se en ökad risk för trombocytopeni - blodproppar i venerna - och andra typer av ovanliga blodproppar efter första dosen av Astra Zeneca-vaccinet respektive Pfizer-vaccinet. Men de kunde också se att det fanns ännu fler fall av trombocytopeni eller andra typer av blodproppar kopplade till covidinfektion. Risken pågick längre Dessutom pågick risken för blodsjukdomarna kopplad till infektion en längre tid jämfört med risken kopplad till vaccin. - Människor bör vara medvetna om de ökade riskerna vid covid-vaccination och söka vård direkt om de utvecklar symtom, men de bör också vara medvetna om att riskerna är långt högre och pågår över längre tid om de har smittats med covid-19, säger Julia Hippisley-Cox, professor i klinisk epidemiologi vid Oxforduniversitetet, som är huvudförfattare till studien. Det är högre risk att få blodpropp av sjukdomen covid-19 än att få det av vaccinet, visar en ny studie. 
1039	NEWS	NEWS	2021-08-27	USA har publicerat en offentlig sammanfattning av den hemligstämplade rapport som president Joe Biden beställt om coronavirusets ursprung. Sammanfattningen visar att oenigheten bland landets underrättelsetjänster består. En icke namngiven gren av underrättelsetjänsten vidhåller att den mest sannolika förklaringen är läckage från ett laboratorium i Wuhan. Övriga håller fast vid teorin har att viruset kom från djur och spred sig vidare till människor. Biden gav för tre månader sedan ordern att underrättelseväsendet skulle storsatsa på att få klarhet i hur viruset sars-cov-2 lyckades ta steget från djur till människa. Beslutet kom i samband med att Världshälsoorganisationen WHO haft svårigheter i sina efterforskningar i Wuhan i Kina, staden där pandemin började. (TT) 
1040	NEWS	NEWS	2021-08-27	Över 100 000 personer i USA vårdas på sjukhus för covid-19, enligt myndighetsstatistik som offentliggjordes på fredagen. Antalet som får sjukhusvård för virussjukdomen är därmed det högsta på flera månader, och har mer än fördubblats under augusti. Som en jämförelse låg samma siffra på 16 000 i slutet av juni. Sjukhusinläggningarna har gått upp i takt med att deltavarianten har blivit den dominerande virusvarianten i USA. Det senaste coronautbrottet har sitt epicentrum i södra USA, men inläggningar ökar i hela landet. Tre delstater; Kalifornien, Florida och Texas, står för nästan en tredjedel av alla sjukhusinläggningar för covid-19 i USA. Hittills har över 634 000 personer i landet avlidit med covid-19. Minst 61 procent av befolkningen har fått minst en vaccindos. (TT) 
1041	PRDCL	PRDCL	2021-08-27	Med fyra av fem danskar från tolv år och uppåt färdigvaccinerade har landet beslutat att ta bort alla restriktioner och öppna upp helt igen om ett par veckor. De danska vaccinationssiffrorna är bland de högsta i världen vilket gör att regeringen inte längre betraktar covid-19 som en samhällskritisk sjukdom. Därmed öppnar man upp hela samhället igen den 10 september. - Regeringen har lovat att inte hålla kvar på åtgärderna längre än det var nödvändigt och där är vi nu. Men även om vi det ser bra ut nu är vi inte ute ur epidemin ännu, säger hälsominister Magnus Heunicke. Kan införas på nytt Sedan tidigare var det meningen att lättnader i restriktionerna skulle införas den 1 september, där bland annat de med vaccinpass skulle tillåtas besöka nattklubbar, men nu tas de alltså bort helt och hållet. Heunicke framhåller dock samtidigt att restriktioner kan återinföras ifall läget försämras igen. Totalt har 2 573 coronasmittade personer dött i Danmark. 
1042	NEWS	NEWS	2021-08-29	Modernavaccin i Japan. Bilden är från ett tidigare tillfälle. BILD: EUGENE HOSHIKO/TT-AP Dela på Facebook Dela på Twitter Dela på Linkedin Dela per e-post Japan har avbrutit distributionen av fyra leveranser Moderna-vaccin mot covid-19. Detta efter att främmande ämnen upptäckts i flaskorna. I torsdags stoppade Japan tre leveranser av Moderna-vaccin efter att okända ämnen påträffats. Avvikelsen upptäcktes efter att två män i åldrarna 30 och 38 år i början av augusti avlidit efter att ha fått sin andra dos vaccin. Vaccinet som gavs till de båda männen kom från en av de leveranser som nu stoppats. Tillverkaren är det spanska läkemedelsföretaget Rovi, som har sin produktion i Europa. Bolaget skriver i ett pressmeddelande att två av de tre leveranserna har stoppats som en säkerhetsåtgärd. Partierna har endast distribuerats i Japan. Om det finns ett orsakssamband mellan de båda dödsfallen och vaccinet är ännu inte utrett. "För närvarande har vi inga bevis för att dessa dödsfall orsakats av Modernas covid-19-vaccin, och det är viktigt att genomföra en formell undersökning för att avgöra om det finns något samband", sade Moderna och dess japanska distributör Takeda i ett gemensamt uttalande på lördagen. På söndagen kom besked om att problemet kan vara större. Två regioner stoppar distributionen av Moderna-vaccin även från andra partier. Det handlar om Okinawa i södra Japan samt prefekturen Gunma norr om Tokyo. "Vi avbryter användningen av Modernas covid-19-vaccin eftersom främmande ämnen upptäcktes i några av dem", står det i ett uttalande från Okinawa. Vad för ämnen som påträffats är fortfarande inte känt. Flaskorna har skickats till ett laboratorium för analys, och de första rönen kommer att presenteras i början av nästa vecka. 
1043	MDCL	MDCL	2021-08-30	Över 80 procent av patienterna som under augusti vårdats med covid-19 på intensivvårdsavdelningar i Sverige var ovaccinerade, rapporterar Sveriges Radio Ekot. Ekot har tagit del av siffror från Svenska intensivvårdsregistret som visar att 82 procent av covidpatienterna som intensivvårdats i Sverige under augusti varit ovaccinerade. Johnny Hillgren, ordförande för Svenska intensivvårdsregistret, uppger för Ekot att siffrorna visar att vaccinet fungerar och att det är förväntat att några patienter med lägre immunförsvar kommer att behöva intensivvård trots vaccination. Men att en så stor andel av covidpatienterna på Iva i augusti varit ovaccinerade kan också väcka känslor hos vårdpersonalen. Karin Frisell, överläkare och medicinskt ledningsansvarig på Iva vid Mälarsjukhuset i Eskilstuna, säger till Ekot att hon ser att det har blivit svårare för personalen att känslomässigt hålla uppe motivationen. - Det är klart att vi tar hand om alla patienter, men om man börjar tänka: "om de här patienterna hade gått och vaccinerat sig, så hade de inte legat här", då blir man allt från arg till deppig. Men det kan också vara så att det finns grupper i samhället som inte har fått möjlighet att ta till sig information, säger Karin Frisell till Ekot. 
1044	NEWS	NEWS	2021-08-30	Israel som var tidiga med att börja vaccinera befolkningen mot covid-19 var också först ut med att erbjuda folk en tredje vaccindos. Nu meddelar Israels hälsodepartement att man kommer erbjuda alla över 12 år en tredje spruta, skriver Haaretz. Israels handelsdepartement meddelar också att de som tagit en tredje vaccindos slipper karantänkrav vid återkomst till landet efter utlandsresor, med undantag för ett fåtal länder som rödlistas på grund av höga smittotal. De invånare som inte tagit en tredje vaccindos inom loppet av sex månader efter sin andra spruta kommer efter den första oktober klassas som ovaccinerade, menar professor Salman Zarka, generaldirektör för israeliska hälsoministeriet. Deltavarianten drabbade Israel i juni och landet gick snabbt från låga smittotal och inga döda till att rapportera tusentals nya smittofall och flera hundra covid-patienter som behövt sjukhusvård. Efter att man den 30 juli börjat erbjuda delar av befolkningen en tredje vaccindos har smittspridningen börjat avta bland de som fått en tredje spruta, enligt statistik från Israels hälsodepartement. Enligt Haaretz vårdades 726 personer på sjukhus i Israel med covid-19 under söndagen, vilket är det det högsta antalet covidpatienter som sjukhusvårdas sedan mars i år. 
1045	NEWS	NEWS	2021-08-30	I USA vårdas nu i genomsnitt över 100 000 människor på sjukhus för covid-19. Det är den högst uppmätta genomsnittliga siffran sedan i vintras i USA. Samtidigt har den genomsnittliga dödssiffran stigit till över 1000 personer om dagen, rapporterar The New York Times. Antalet personer som behöver sjukhusvård för covid-19 har ökat drastiskt i USA de senaste två månaderna. Enligt The New York Times, är det framförallt i landets södra stater, där vaccinationsgraden är som lägst i landet, som intensivvårdsplatserna fylls upp snabbast. I delstaten Florida vårdas på måndagen över 15 000 personer på sjukhus för covid-19, enligt data från USA:s hälsodepartement. Florida är därmed den delstat där flest coronasmittade sjukhusvårdas. Tidigare i augusti har det rapporterats att var femte intensivvårdsavdelning i USA haft mindre än fem procents intensivvårdsplatser lediga. Frustration bland vårdanställda mot ovaccinerade Ett universitetssjukhus i Knoxville, Tennessee, har enligt The New York Times, fått kalla in förstärkning från USA:s nationalgarde efter en kraftig ökning av covid-patienter. Och samhällen i bland annat Oregon som drabbats hårt har bett om mobila bårhus för att kunna förvara avlidna patienter. Doktor Ijlal Babar, som är chef för lungsjukvården i ett antal sjukhus i Mississippi, säger till The New York Times att frustrationen är stor bland många vårdanställda över människors ovilja att vaccinera sig, trots att många ser sina ovaccinerade familjemedlemmar bli svårt sjuka. - Du ser inte familjerna lämna sjukhuset och prata om fördelarna med vaccinering. Ingen tar upp det eller uttrycker ånger över att inte ha vaccinerat sig. De är bara något de absolut inte tror på, säger doktor Ijlal Babar till The New York Times. 
1046	PBLMD	PBLMD	2021-08-30	Enligt Fredrik Settergren, verksamhetschef för Nära vård och hälsa, är det ett bra läge att smittspåra runt barnen just nu eftersom att samhällsspridningen bedöms vara betydligt mindre än under våren. Foto: SVT De senaste dagarna har trycket ökat rejält från personer som vill testa om man har covid-19. Provtagningstiderna tar slut och många får vänta en eller ett par dagar på att få testa sig. Det är en väntad effekt av skolstarten - men ökningen går fortare än regionen räknat med. - Det är inte förvånande med tanke på att skolbarnen inte är vaccinerade och folk gör rätt när man går och testar sig, säger Fredrik Settergren, verksamhetschef Nära vård och hälsa vid Region Uppsala. - Men att ökningen går så här fort, nästan från en dag till en annan - det överraskar. Efter helgen hade ett stort antal personer sökt sig till drop in-provtagning i Stenhagen i Uppsala. Kön ringlade ett par hundra meter lång och ansågs inte smittsäker så drop in-testningen har stängts tillsvidare där. - Det mest effektiva är om man bokar en tid och det är också där vi nu fokuserar resurserna, säger Fredrik Settergren. "Sannolikt vanliga förkylningar" Vad säger den här ökningen? - Eftersom andelen som är positiva för covid-19 inte ökar - än så länge - är det sannolikt vanliga förkylningsvirus och luftvägsinfektioner som sprids nu när många kommer tillbaka till skolor och arbeten. De virusen orsakar de här symptomen. De flesta andra regioner ger sedan länge möjlighet till självprovtagning för covid-19. Det hoppas Region Uppsala ska vara igång även här - inom en månad. Hör om regionens planer för att hantera det ökade provtagningstrycket i klippet. 
1047	MDCL	MDCL	2021-08-31	Region Uppsala jobbar för tillfället med att stoppa sex olika smittkedjor av mutationen. I början av augusti upptäcktes det första fallet med den muterade deltavarianten E484Q. Efter det har 13 fall bekräftats genom helgenomsekvensering. I ytterligare 16 fall har regionen med hjälp av typnings-pcr fått indikationer på att dessa smittats med en kombination av delta och E484Q, rapporterar Dagens Nyheter. Läs också: Muterad deltavariant hittad i Uppsala - Vi räknar därför med 29 fall i nuläget, säger Mats Martinell, ansvarig för regionens provtagning, till DN. Ingen av de smittade har behövt sjukhusvård. Regionen hanterar just nu sex olika smittkedjor, två är kopplade till utlandsresor och fyra är kopplade till spridning i samhället, bland annat på en grundskola. Bland de smittade har sju fått två doser vaccin och nio har fått en dos vaccin. - Det finns en del studier om just den här mutationen som pekar på att antikroppar inte biter lika bra på viruset. Det handlar inte om någon total resistens mot vaccinet men mutationen påverkar bindningsytan för antikropparna som inte får lika bra fäste. Det saknas däremot studier om hur mutationen verkar i kombinationen med deltaviruset. - Vi kommer att få vänta och se vilken variant som får överhanden. Men vi är oroliga att den här kommer ha en fördel i och med att ganska många av de som smittats är vaccinerade. 
1048	NEWS	NEWS	2021-08-31	Antalet smittofall av covid-19 minskar i Nya Zeeland, rapporterar The Guardian. Det kan tyda på att den snabba nedstängningen som landet införde fungerade, och att utbrottet är på väg att kunna kontrolleras. 49 nya fall rapporterades under tisdagen, vilket är en minskning för andra dagen i rad. På måndagen rapporterades 53 nya fall, och på söndagen 83 nya fall. Tisdagens siffra är den lägsta på sex dagar, skriver The Guardian. I går kom beslutet att Nya Zeeland förlänger nedstängningen av den största staden Auckland på grund av smittoutbrottet där. Nedstängningen ska gälla i ytterligare två veckor. För resten av landet sänks nivån på restriktionerna under veckan. Här kan du läsa mer om smittoutbrottet på Nya Zeeland. 
1049	NEWS	NEWS	2021-08-31	Eva Melander, smittskyddsläkare i Region Skåne. Antalet fall av covid-19 ökar i Skåne och det är främst barn som testar positivt. En majoritet, 72 procent, av dem som testade positivt under förra veckan är under 40 år. Få personer intensivvårdas för covid-19 men alla som lagts in på iva under augusti har varit helt ovaccinerade. 
1050	NEWS	NEWS	2021-08-31	Flera körer återupptar nu sina övningar efter en lång paus på grund av coronapandemin, men de har inte fått några tydliga rekommendationer och därför kan det se olika ut hur de arbetar för att minimera risken för smittspridning, rapporterar P4 Sörmland. I morgon kommer Folkhälsomyndigheten och representanter för flera körorganisationer att ha ett möte om det hela, efter att organisationerna har krävt besked. - Det är ett stort behov av uppdaterade och nya rekommendationer, säger Karin Eklundh på Sveriges körförbund, till P4-kanalen. 
